"","PLAYER_NAME","SHOT_DISTANCE","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"1540","Zach LaVine",0,1,8,6,0.75
"1541","Zach LaVine",0,2,29,26,0.896551724137931
"1542","Zach LaVine",0,3,17,15,0.882352941176471
"1543","Zach LaVine",0,4,22,15,0.681818181818182
"1544","Zach Randolph",0,1,30,16,0.533333333333333
"1545","Zach Randolph",0,2,30,19,0.633333333333333
"1546","Zach Randolph",0,3,55,37,0.672727272727273
"1547","Zach Randolph",0,4,23,20,0.869565217391304
"1548","Zach Randolph",0,5,1,1,1
"1549","Zach Randolph",0,7,1,1,1
"1550","Zaza Pachulia",0,1,39,23,0.58974358974359
"1551","Zaza Pachulia",0,2,24,20,0.833333333333333
"1552","Zaza Pachulia",0,3,23,15,0.652173913043478
"1553","Zaza Pachulia",0,4,22,15,0.681818181818182
"1554","Zaza Pachulia",0,5,1,0,0
"1555","Aaron Brooks",1,1,12,5,0.416666666666667
"1556","Aaron Brooks",1,2,22,16,0.727272727272727
"1557","Aaron Brooks",1,3,19,9,0.473684210526316
"1558","Aaron Brooks",1,4,32,19,0.59375
"1559","Aaron Brooks",1,5,2,2,1
"1560","Aaron Gordon",1,1,6,4,0.666666666666667
"1561","Aaron Gordon",1,2,12,4,0.333333333333333
"1562","Aaron Gordon",1,3,6,4,0.666666666666667
"1563","Aaron Gordon",1,4,6,4,0.666666666666667
"1564","Adreian Payne",1,1,10,5,0.5
"1565","Adreian Payne",1,2,4,1,0.25
"1566","Adreian Payne",1,3,2,0,0
"1567","Adreian Payne",1,4,1,0,0
"1568","Al Horford",1,1,29,22,0.758620689655172
"1569","Al Horford",1,2,16,11,0.6875
"1570","Al Horford",1,3,20,16,0.8
"1571","Al Horford",1,4,23,19,0.826086956521739
"1572","Al Jefferson",1,1,28,18,0.642857142857143
"1573","Al Jefferson",1,2,29,19,0.655172413793103
"1574","Al Jefferson",1,3,29,20,0.689655172413793
"1575","Al Jefferson",1,4,27,18,0.666666666666667
"1576","Al Jefferson",1,5,1,1,1
"1577","Al Jefferson",1,6,1,1,1
"1578","Al-Farouq Aminu",1,1,7,4,0.571428571428571
"1579","Al-Farouq Aminu",1,2,14,9,0.642857142857143
"1580","Al-Farouq Aminu",1,3,8,3,0.375
"1581","Al-Farouq Aminu",1,4,18,9,0.5
"1582","Al-Farouq Aminu",1,6,1,0,0
"1583","Alan Anderson",1,1,8,5,0.625
"1584","Alan Anderson",1,2,13,12,0.923076923076923
"1585","Alan Anderson",1,3,6,4,0.666666666666667
"1586","Alan Anderson",1,4,11,9,0.818181818181818
"1587","Alec Burks",1,1,8,7,0.875
"1588","Alec Burks",1,2,6,1,0.166666666666667
"1589","Alec Burks",1,3,5,2,0.4
"1590","Alec Burks",1,4,9,5,0.555555555555556
"1591","Alex Len",1,1,18,12,0.666666666666667
"1592","Alex Len",1,2,11,7,0.636363636363636
"1593","Alex Len",1,3,18,7,0.388888888888889
"1594","Alex Len",1,4,14,9,0.642857142857143
"1595","Alexis Ajinca",1,1,4,2,0.5
"1596","Alexis Ajinca",1,2,9,4,0.444444444444444
"1597","Alexis Ajinca",1,3,5,2,0.4
"1598","Alexis Ajinca",1,4,16,10,0.625
"1599","Allen Crabbe",1,1,1,1,1
"1600","Allen Crabbe",1,3,2,1,0.5
"1601","Allen Crabbe",1,4,2,2,1
"1602","Alonzo Gee",1,1,3,2,0.666666666666667
"1603","Alonzo Gee",1,2,7,6,0.857142857142857
"1604","Alonzo Gee",1,3,2,1,0.5
"1605","Alonzo Gee",1,4,22,9,0.409090909090909
"1606","Amar'e Stoudemire",1,1,20,16,0.8
"1607","Amar'e Stoudemire",1,2,24,16,0.666666666666667
"1608","Amar'e Stoudemire",1,3,24,13,0.541666666666667
"1609","Amar'e Stoudemire",1,4,15,11,0.733333333333333
"1610","Amir Johnson",1,1,22,13,0.590909090909091
"1611","Amir Johnson",1,2,23,14,0.608695652173913
"1612","Amir Johnson",1,3,26,17,0.653846153846154
"1613","Amir Johnson",1,4,18,10,0.555555555555556
"1614","Amir Johnson",1,5,4,4,1
"1615","Anderson Varejao",1,1,8,7,0.875
"1616","Anderson Varejao",1,2,7,5,0.714285714285714
"1617","Anderson Varejao",1,3,11,5,0.454545454545455
"1618","Anderson Varejao",1,4,10,7,0.7
"1619","Andre Drummond",1,1,44,19,0.431818181818182
"1620","Andre Drummond",1,2,43,14,0.325581395348837
"1621","Andre Drummond",1,3,46,28,0.608695652173913
"1622","Andre Drummond",1,4,30,14,0.466666666666667
"1623","Andre Drummond",1,5,3,2,0.666666666666667
"1624","Andre Iguodala",1,1,7,3,0.428571428571429
"1625","Andre Iguodala",1,2,11,5,0.454545454545455
"1626","Andre Iguodala",1,3,9,7,0.777777777777778
"1627","Andre Iguodala",1,4,9,7,0.777777777777778
"1628","Andre Iguodala",1,5,1,0,0
"1629","Andre Miller",1,1,5,2,0.4
"1630","Andre Miller",1,2,14,9,0.642857142857143
"1631","Andre Miller",1,3,3,2,0.666666666666667
"1632","Andre Miller",1,4,23,17,0.739130434782609
"1633","Andre Miller",1,5,1,1,1
"1634","Andre Roberson",1,1,14,7,0.5
"1635","Andre Roberson",1,2,4,3,0.75
"1636","Andre Roberson",1,3,16,7,0.4375
"1637","Andre Roberson",1,4,3,2,0.666666666666667
"1638","Andrea Bargnani",1,1,3,1,0.333333333333333
"1639","Andrea Bargnani",1,2,8,6,0.75
"1640","Andrea Bargnani",1,3,5,5,1
"1641","Andrea Bargnani",1,4,5,3,0.6
"1642","Andrea Bargnani",1,5,2,1,0.5
"1643","Andrew Bogut",1,1,20,12,0.6
"1644","Andrew Bogut",1,2,17,12,0.705882352941177
"1645","Andrew Bogut",1,3,16,12,0.75
"1646","Andrew Bogut",1,4,6,1,0.166666666666667
"1647","Andrew Nicholson",1,1,4,4,1
"1648","Andrew Nicholson",1,2,3,1,0.333333333333333
"1649","Andrew Nicholson",1,3,4,3,0.75
"1650","Andrew Wiggins",1,1,38,25,0.657894736842105
"1651","Andrew Wiggins",1,2,21,8,0.380952380952381
"1652","Andrew Wiggins",1,3,26,13,0.5
"1653","Andrew Wiggins",1,4,21,15,0.714285714285714
"1654","Anthony Bennett",1,1,4,2,0.5
"1655","Anthony Bennett",1,2,6,4,0.666666666666667
"1656","Anthony Bennett",1,3,5,2,0.4
"1657","Anthony Bennett",1,4,9,3,0.333333333333333
"1658","Anthony Davis",1,1,26,17,0.653846153846154
"1659","Anthony Davis",1,2,24,18,0.75
"1660","Anthony Davis",1,3,32,20,0.625
"1661","Anthony Davis",1,4,28,16,0.571428571428571
"1662","Anthony Davis",1,5,1,1,1
"1663","Anthony Morrow",1,1,5,4,0.8
"1664","Anthony Morrow",1,2,9,6,0.666666666666667
"1665","Anthony Morrow",1,3,3,2,0.666666666666667
"1666","Anthony Morrow",1,4,10,7,0.7
"1667","Anthony Tolliver",1,1,1,1,1
"1668","Anthony Tolliver",1,2,2,2,1
"1669","Anthony Tolliver",1,3,6,3,0.5
"1670","Anthony Tolliver",1,4,4,3,0.75
"1671","Archie Goodwin",1,1,6,4,0.666666666666667
"1672","Archie Goodwin",1,2,9,5,0.555555555555556
"1673","Archie Goodwin",1,3,7,3,0.428571428571429
"1674","Archie Goodwin",1,4,18,8,0.444444444444444
"1675","Aron Baynes",1,1,13,5,0.384615384615385
"1676","Aron Baynes",1,2,18,11,0.611111111111111
"1677","Aron Baynes",1,3,14,8,0.571428571428571
"1678","Aron Baynes",1,4,10,5,0.5
"1679","Arron Afflalo",1,1,16,9,0.5625
"1680","Arron Afflalo",1,2,15,12,0.8
"1681","Arron Afflalo",1,3,19,10,0.526315789473684
"1682","Arron Afflalo",1,4,5,3,0.6
"1683","Austin Rivers",1,1,11,5,0.454545454545455
"1684","Austin Rivers",1,2,20,11,0.55
"1685","Austin Rivers",1,3,12,6,0.5
"1686","Austin Rivers",1,4,28,15,0.535714285714286
"1687","Avery Bradley",1,1,20,13,0.65
"1688","Avery Bradley",1,2,19,13,0.684210526315789
"1689","Avery Bradley",1,3,21,14,0.666666666666667
"1690","Avery Bradley",1,4,10,6,0.6
"1691","Avery Bradley",1,5,1,1,1
"1692","Ben McLemore",1,1,20,10,0.5
"1693","Ben McLemore",1,2,11,7,0.636363636363636
"1694","Ben McLemore",1,3,15,11,0.733333333333333
"1695","Ben McLemore",1,4,5,2,0.4
"1696","Beno Udrih",1,1,4,3,0.75
"1697","Beno Udrih",1,2,10,6,0.6
"1698","Beno Udrih",1,3,13,8,0.615384615384615
"1699","Beno Udrih",1,4,13,9,0.692307692307692
"1700","Bismack Biyombo",1,1,4,1,0.25
"1701","Bismack Biyombo",1,2,10,4,0.4
"1702","Bismack Biyombo",1,3,12,9,0.75
"1703","Bismack Biyombo",1,4,2,1,0.5
"1704","Blake Griffin",1,1,44,28,0.636363636363636
"1705","Blake Griffin",1,2,31,23,0.741935483870968
"1706","Blake Griffin",1,3,36,25,0.694444444444444
"1707","Blake Griffin",1,4,22,13,0.590909090909091
"1708","Bojan Bogdanovic",1,1,20,15,0.75
"1709","Bojan Bogdanovic",1,2,27,16,0.592592592592593
"1710","Bojan Bogdanovic",1,3,12,9,0.75
"1711","Bojan Bogdanovic",1,4,7,5,0.714285714285714
"1712","Bojan Bogdanovic",1,5,1,0,0
"1713","Bojan Bogdanovic",1,6,1,1,1
"1714","Boris Diaw",1,1,16,9,0.5625
"1715","Boris Diaw",1,2,12,11,0.916666666666667
"1716","Boris Diaw",1,3,19,10,0.526315789473684
"1717","Boris Diaw",1,4,23,14,0.608695652173913
"1718","Boris Diaw",1,5,1,1,1
"1719","Bradley Beal",1,1,14,7,0.5
"1720","Bradley Beal",1,2,17,10,0.588235294117647
"1721","Bradley Beal",1,3,13,9,0.692307692307692
"1722","Bradley Beal",1,4,17,8,0.470588235294118
"1723","Brandan Wright",1,1,15,10,0.666666666666667
"1724","Brandan Wright",1,2,19,10,0.526315789473684
"1725","Brandan Wright",1,3,9,8,0.888888888888889
"1726","Brandan Wright",1,4,13,10,0.769230769230769
"1727","Brandon Bass",1,1,12,4,0.333333333333333
"1728","Brandon Bass",1,2,17,8,0.470588235294118
"1729","Brandon Bass",1,3,22,7,0.318181818181818
"1730","Brandon Bass",1,4,16,12,0.75
"1731","Brandon Jennings",1,1,18,7,0.388888888888889
"1732","Brandon Jennings",1,2,3,1,0.333333333333333
"1733","Brandon Jennings",1,3,19,12,0.631578947368421
"1734","Brandon Jennings",1,4,4,0,0
"1735","Brandon Knight",1,1,23,12,0.521739130434783
"1736","Brandon Knight",1,2,16,11,0.6875
"1737","Brandon Knight",1,3,21,12,0.571428571428571
"1738","Brandon Knight",1,4,23,8,0.347826086956522
"1739","Brandon Knight",1,5,2,2,1
"1740","Brandon Rush",1,2,2,0,0
"1741","Brandon Rush",1,3,1,0,0
"1742","Brandon Rush",1,4,2,1,0.5
"1743","Brian Roberts",1,1,2,2,1
"1744","Brian Roberts",1,2,9,4,0.444444444444444
"1745","Brian Roberts",1,3,3,1,0.333333333333333
"1746","Brian Roberts",1,4,3,2,0.666666666666667
"1747","Brook Lopez",1,1,37,24,0.648648648648649
"1748","Brook Lopez",1,2,24,17,0.708333333333333
"1749","Brook Lopez",1,3,29,17,0.586206896551724
"1750","Brook Lopez",1,4,19,10,0.526315789473684
"1751","Brook Lopez",1,7,1,0,0
"1752","Bruno Caboclo",1,4,1,1,1
"1753","Bryce Cotton",1,3,1,1,1
"1754","CJ McCollum",1,1,4,1,0.25
"1755","CJ McCollum",1,2,17,11,0.647058823529412
"1756","CJ McCollum",1,3,5,4,0.8
"1757","CJ McCollum",1,4,11,4,0.363636363636364
"1758","CJ Miles",1,1,17,12,0.705882352941177
"1759","CJ Miles",1,2,9,6,0.666666666666667
"1760","CJ Miles",1,3,8,3,0.375
"1761","CJ Miles",1,4,6,2,0.333333333333333
"1762","CJ Watson",1,1,8,6,0.75
"1763","CJ Watson",1,2,11,6,0.545454545454545
"1764","CJ Watson",1,3,3,2,0.666666666666667
"1765","CJ Watson",1,4,8,5,0.625
"1766","CJ Wilcox",1,4,4,4,1
"1767","Cameron Bairstow",1,4,1,1,1
"1768","Carl Landry",1,1,5,3,0.6
"1769","Carl Landry",1,2,11,9,0.818181818181818
"1770","Carl Landry",1,3,11,9,0.818181818181818
"1771","Carl Landry",1,4,18,9,0.5
"1772","Carmelo Anthony",1,1,20,12,0.6
"1773","Carmelo Anthony",1,2,18,14,0.777777777777778
"1774","Carmelo Anthony",1,3,17,11,0.647058823529412
"1775","Carmelo Anthony",1,4,20,12,0.6
"1776","Caron Butler",1,2,4,2,0.5
"1777","Caron Butler",1,4,4,2,0.5
"1778","Chandler Parsons",1,1,28,17,0.607142857142857
"1779","Chandler Parsons",1,2,19,6,0.315789473684211
"1780","Chandler Parsons",1,3,19,11,0.578947368421053
"1781","Chandler Parsons",1,4,17,12,0.705882352941177
"1782","Chandler Parsons",1,5,1,1,1
"1783","Channing Frye",1,1,3,1,0.333333333333333
"1784","Channing Frye",1,2,2,1,0.5
"1785","Channing Frye",1,3,2,1,0.5
"1786","Channing Frye",1,4,1,0,0
"1787","Charles Hayes",1,2,6,4,0.666666666666667
"1788","Charles Hayes",1,4,5,2,0.4
"1789","Charlie Villanueva",1,1,2,1,0.5
"1790","Charlie Villanueva",1,2,7,2,0.285714285714286
"1791","Charlie Villanueva",1,3,2,2,1
"1792","Charlie Villanueva",1,4,11,7,0.636363636363636
"1793","Chase Budinger",1,1,7,1,0.142857142857143
"1794","Chase Budinger",1,2,9,5,0.555555555555556
"1795","Chase Budinger",1,3,6,5,0.833333333333333
"1796","Chase Budinger",1,4,12,10,0.833333333333333
"1797","Chase Budinger",1,5,1,0,0
"1798","Chris Andersen",1,1,14,6,0.428571428571429
"1799","Chris Andersen",1,2,10,2,0.2
"1800","Chris Andersen",1,3,11,7,0.636363636363636
"1801","Chris Andersen",1,4,8,3,0.375
"1802","Chris Bosh",1,1,14,8,0.571428571428571
"1803","Chris Bosh",1,2,12,7,0.583333333333333
"1804","Chris Bosh",1,3,12,5,0.416666666666667
"1805","Chris Bosh",1,4,6,2,0.333333333333333
"1806","Chris Copeland",1,1,1,1,1
"1807","Chris Copeland",1,2,7,3,0.428571428571429
"1808","Chris Copeland",1,3,3,1,0.333333333333333
"1809","Chris Copeland",1,4,5,3,0.6
"1810","Chris Johnson",1,1,2,2,1
"1811","Chris Johnson",1,2,4,2,0.5
"1812","Chris Johnson",1,3,3,0,0
"1813","Chris Johnson",1,4,6,5,0.833333333333333
"1814","Chris Kaman",1,1,29,18,0.620689655172414
"1815","Chris Kaman",1,2,21,16,0.761904761904762
"1816","Chris Kaman",1,3,19,13,0.684210526315789
"1817","Chris Kaman",1,4,18,11,0.611111111111111
"1818","Chris Paul",1,1,14,9,0.642857142857143
"1819","Chris Paul",1,2,7,5,0.714285714285714
"1820","Chris Paul",1,3,21,15,0.714285714285714
"1821","Chris Paul",1,4,5,3,0.6
"1822","Chris Paul",1,5,1,0,0
"1823","Cleanthony Early",1,1,1,1,1
"1824","Cleanthony Early",1,2,5,3,0.6
"1825","Cleanthony Early",1,3,4,1,0.25
"1826","Cleanthony Early",1,4,14,9,0.642857142857143
"1827","Clint Capela",1,1,1,0,0
"1828","Clint Capela",1,4,3,1,0.333333333333333
"1829","Cody Zeller",1,1,21,11,0.523809523809524
"1830","Cody Zeller",1,2,20,12,0.6
"1831","Cody Zeller",1,3,15,4,0.266666666666667
"1832","Cody Zeller",1,4,10,3,0.3
"1833","Cole Aldrich",1,1,11,4,0.363636363636364
"1834","Cole Aldrich",1,2,10,6,0.6
"1835","Cole Aldrich",1,3,8,7,0.875
"1836","Cole Aldrich",1,4,9,6,0.666666666666667
"1837","Corey Brewer",1,1,28,14,0.5
"1838","Corey Brewer",1,2,29,20,0.689655172413793
"1839","Corey Brewer",1,3,24,15,0.625
"1840","Corey Brewer",1,4,34,19,0.558823529411765
"1841","Cory Jefferson",1,1,1,1,1
"1842","Cory Jefferson",1,2,5,4,0.8
"1843","Cory Jefferson",1,3,1,1,1
"1844","Cory Jefferson",1,4,3,0,0
"1845","Cory Joseph",1,1,7,5,0.714285714285714
"1846","Cory Joseph",1,2,17,11,0.647058823529412
"1847","Cory Joseph",1,3,15,10,0.666666666666667
"1848","Cory Joseph",1,4,20,16,0.8
"1849","Courtney Lee",1,1,11,7,0.636363636363636
"1850","Courtney Lee",1,2,5,1,0.2
"1851","Courtney Lee",1,3,10,8,0.8
"1852","Courtney Lee",1,4,8,7,0.875
"1853","D.J. Augustin",1,1,9,5,0.555555555555556
"1854","D.J. Augustin",1,2,24,15,0.625
"1855","D.J. Augustin",1,3,5,3,0.6
"1856","D.J. Augustin",1,4,17,11,0.647058823529412
"1857","Dahntay Jones",1,4,2,2,1
"1858","Damian Lillard",1,1,42,31,0.738095238095238
"1859","Damian Lillard",1,2,48,32,0.666666666666667
"1860","Damian Lillard",1,3,41,23,0.560975609756098
"1861","Damian Lillard",1,4,40,23,0.575
"1862","Damian Lillard",1,5,1,1,1
"1863","Damjan Rudez",1,1,1,1,1
"1864","Damjan Rudez",1,2,3,1,0.333333333333333
"1865","Damjan Rudez",1,3,1,1,1
"1866","Damjan Rudez",1,4,1,0,0
"1867","Danilo Gallinari",1,1,7,5,0.714285714285714
"1868","Danilo Gallinari",1,2,8,4,0.5
"1869","Danilo Gallinari",1,3,7,5,0.714285714285714
"1870","Danilo Gallinari",1,4,11,5,0.454545454545455
"1871","Danilo Gallinari",1,6,1,1,1
"1872","Danny Green",1,1,19,9,0.473684210526316
"1873","Danny Green",1,2,13,11,0.846153846153846
"1874","Danny Green",1,3,12,5,0.416666666666667
"1875","Danny Green",1,4,11,8,0.727272727272727
"1876","Danny Green",1,7,1,0,0
"1877","Dante Cunningham",1,1,8,4,0.5
"1878","Dante Cunningham",1,2,10,6,0.6
"1879","Dante Cunningham",1,3,7,7,1
"1880","Dante Cunningham",1,4,10,5,0.5
"1881","Darrell Arthur",1,1,1,0,0
"1882","Darrell Arthur",1,2,6,2,0.333333333333333
"1883","Darrell Arthur",1,3,4,3,0.75
"1884","Darrell Arthur",1,4,3,2,0.666666666666667
"1885","Darren Collison",1,1,17,12,0.705882352941177
"1886","Darren Collison",1,2,11,7,0.636363636363636
"1887","Darren Collison",1,3,15,10,0.666666666666667
"1888","Darren Collison",1,4,12,9,0.75
"1889","Darren Collison",1,5,3,2,0.666666666666667
"1890","David Lee",1,1,17,14,0.823529411764706
"1891","David Lee",1,2,18,12,0.666666666666667
"1892","David Lee",1,3,8,5,0.625
"1893","David Lee",1,4,15,12,0.8
"1894","David West",1,1,17,10,0.588235294117647
"1895","David West",1,2,3,2,0.666666666666667
"1896","David West",1,3,22,16,0.727272727272727
"1897","David West",1,4,4,3,0.75
"1898","DeAndre Jordan",1,1,29,13,0.448275862068966
"1899","DeAndre Jordan",1,2,25,17,0.68
"1900","DeAndre Jordan",1,3,29,17,0.586206896551724
"1901","DeAndre Jordan",1,4,15,11,0.733333333333333
"1902","DeJuan Blair",1,2,4,3,0.75
"1903","DeJuan Blair",1,3,1,1,1
"1904","DeJuan Blair",1,4,2,0,0
"1905","DeMar DeRozan",1,1,19,12,0.631578947368421
"1906","DeMar DeRozan",1,2,12,7,0.583333333333333
"1907","DeMar DeRozan",1,3,21,12,0.571428571428571
"1908","DeMar DeRozan",1,4,12,8,0.666666666666667
"1909","DeMar DeRozan",1,5,1,0,0
"1910","DeMarcus Cousins",1,1,40,22,0.55
"1911","DeMarcus Cousins",1,2,37,21,0.567567567567568
"1912","DeMarcus Cousins",1,3,46,31,0.673913043478261
"1913","DeMarcus Cousins",1,4,32,20,0.625
"1914","DeMarcus Cousins",1,5,1,1,1
"1915","DeMarre Carroll",1,1,33,23,0.696969696969697
"1916","DeMarre Carroll",1,2,19,11,0.578947368421053
"1917","DeMarre Carroll",1,3,29,22,0.758620689655172
"1918","DeMarre Carroll",1,4,8,4,0.5
"1919","Dennis Schroder",1,1,34,16,0.470588235294118
"1920","Dennis Schroder",1,2,25,16,0.64
"1921","Dennis Schroder",1,3,26,15,0.576923076923077
"1922","Dennis Schroder",1,4,26,16,0.615384615384615
"1923","Deron Williams",1,1,19,9,0.473684210526316
"1924","Deron Williams",1,2,13,4,0.307692307692308
"1925","Deron Williams",1,3,14,8,0.571428571428571
"1926","Deron Williams",1,4,14,6,0.428571428571429
"1927","Deron Williams",1,5,1,0,0
"1928","Derrick Favors",1,1,35,29,0.828571428571429
"1929","Derrick Favors",1,2,37,19,0.513513513513513
"1930","Derrick Favors",1,3,32,23,0.71875
"1931","Derrick Favors",1,4,22,15,0.681818181818182
"1932","Derrick Rose",1,1,32,17,0.53125
"1933","Derrick Rose",1,2,20,5,0.25
"1934","Derrick Rose",1,3,23,16,0.695652173913043
"1935","Derrick Rose",1,4,19,9,0.473684210526316
"1936","Derrick Rose",1,5,2,1,0.5
"1937","Derrick Rose",1,6,1,0,0
"1938","Derrick Williams",1,1,11,5,0.454545454545455
"1939","Derrick Williams",1,2,15,9,0.6
"1940","Derrick Williams",1,3,8,3,0.375
"1941","Derrick Williams",1,4,10,5,0.5
"1942","Derrick Williams",1,5,1,0,0
"1943","Devin Harris",1,1,16,10,0.625
"1944","Devin Harris",1,2,14,8,0.571428571428571
"1945","Devin Harris",1,3,16,11,0.6875
"1946","Devin Harris",1,4,13,8,0.615384615384615
"1947","Devin Harris",1,5,1,1,1
"1948","Devyn Marble",1,1,2,0,0
"1949","Devyn Marble",1,2,1,0,0
"1950","Devyn Marble",1,4,1,1,1
"1951","Dewayne Dedmon",1,1,11,6,0.545454545454545
"1952","Dewayne Dedmon",1,2,8,4,0.5
"1953","Dewayne Dedmon",1,3,4,2,0.5
"1954","Dewayne Dedmon",1,4,5,2,0.4
"1955","Dion Waiters",1,1,33,18,0.545454545454545
"1956","Dion Waiters",1,2,41,21,0.51219512195122
"1957","Dion Waiters",1,3,40,19,0.475
"1958","Dion Waiters",1,4,23,12,0.521739130434783
"1959","Dirk Nowitzki",1,1,7,6,0.857142857142857
"1960","Dirk Nowitzki",1,2,8,8,1
"1961","Dirk Nowitzki",1,3,10,8,0.8
"1962","Dirk Nowitzki",1,4,5,3,0.6
"1963","Donald Sloan",1,1,8,4,0.5
"1964","Donald Sloan",1,2,11,6,0.545454545454545
"1965","Donald Sloan",1,3,7,2,0.285714285714286
"1966","Donald Sloan",1,4,20,15,0.75
"1967","Donatas Motiejunas",1,1,15,12,0.8
"1968","Donatas Motiejunas",1,2,12,6,0.5
"1969","Donatas Motiejunas",1,3,21,16,0.761904761904762
"1970","Donatas Motiejunas",1,4,17,13,0.764705882352941
"1971","Donatas Motiejunas",1,5,1,1,1
"1972","Doug McDermott",1,1,1,1,1
"1973","Doug McDermott",1,2,10,6,0.6
"1974","Doug McDermott",1,3,3,2,0.666666666666667
"1975","Doug McDermott",1,4,6,3,0.5
"1976","Draymond Green",1,1,35,25,0.714285714285714
"1977","Draymond Green",1,2,23,17,0.739130434782609
"1978","Draymond Green",1,3,27,18,0.666666666666667
"1979","Draymond Green",1,4,22,13,0.590909090909091
"1980","Draymond Green",1,5,1,0,0
"1981","Drew Gooden",1,1,3,2,0.666666666666667
"1982","Drew Gooden",1,2,12,5,0.416666666666667
"1983","Drew Gooden",1,3,1,1,1
"1984","Drew Gooden",1,4,9,4,0.444444444444444
"1985","Drew Gooden",1,5,1,0,0
"1986","Dwight Howard",1,1,17,11,0.647058823529412
"1987","Dwight Howard",1,2,18,12,0.666666666666667
"1988","Dwight Howard",1,3,18,12,0.666666666666667
"1989","Dwight Howard",1,4,12,4,0.333333333333333
"1990","Dwight Powell",1,2,1,1,1
"1991","Dwight Powell",1,3,1,1,1
"1992","Dwight Powell",1,4,5,4,0.8
"1993","Dwyane Wade",1,1,27,16,0.592592592592593
"1994","Dwyane Wade",1,2,31,19,0.612903225806452
"1995","Dwyane Wade",1,3,22,14,0.636363636363636
"1996","Dwyane Wade",1,4,21,16,0.761904761904762
"1997","Dwyane Wade",1,5,1,1,1
"1998","E'Twaun Moore",1,2,6,3,0.5
"1999","E'Twaun Moore",1,4,3,0,0
"2000","Ed Davis",1,1,26,10,0.384615384615385
"2001","Ed Davis",1,2,41,27,0.658536585365854
"2002","Ed Davis",1,3,18,12,0.666666666666667
"2003","Ed Davis",1,4,26,20,0.769230769230769
"2004","Elfrid Payton",1,1,29,12,0.413793103448276
"2005","Elfrid Payton",1,2,29,14,0.482758620689655
"2006","Elfrid Payton",1,3,32,17,0.53125
"2007","Elfrid Payton",1,4,26,16,0.615384615384615
"2008","Elfrid Payton",1,5,1,1,1
"2009","Elijah Millsap",1,1,4,1,0.25
"2010","Elijah Millsap",1,2,8,3,0.375
"2011","Elijah Millsap",1,3,5,4,0.8
"2012","Elijah Millsap",1,4,9,5,0.555555555555556
"2013","Elijah Millsap",1,5,1,0,0
"2014","Elliot Williams",1,3,1,0,0
"2015","Elliot Williams",1,4,2,1,0.5
"2016","Elton Brand",1,1,1,1,1
"2017","Elton Brand",1,2,1,1,1
"2018","Elton Brand",1,3,4,4,1
"2019","Elton Brand",1,4,1,1,1
"2020","Enes Kanter",1,1,61,43,0.704918032786885
"2021","Enes Kanter",1,2,42,28,0.666666666666667
"2022","Enes Kanter",1,3,51,36,0.705882352941177
"2023","Enes Kanter",1,4,34,22,0.647058823529412
"2024","Eric Bledsoe",1,1,33,20,0.606060606060606
"2025","Eric Bledsoe",1,2,41,26,0.634146341463415
"2026","Eric Bledsoe",1,3,44,29,0.659090909090909
"2027","Eric Bledsoe",1,4,40,25,0.625
"2028","Eric Bledsoe",1,5,6,3,0.5
"2029","Eric Bledsoe",1,6,2,2,1
"2030","Eric Gordon",1,1,24,11,0.458333333333333
"2031","Eric Gordon",1,2,15,8,0.533333333333333
"2032","Eric Gordon",1,3,16,6,0.375
"2033","Eric Gordon",1,4,5,4,0.8
"2034","Erick Green",1,4,3,2,0.666666666666667
"2035","Ersan Ilyasova",1,1,19,8,0.421052631578947
"2036","Ersan Ilyasova",1,2,12,6,0.5
"2037","Ersan Ilyasova",1,3,17,8,0.470588235294118
"2038","Ersan Ilyasova",1,4,11,8,0.727272727272727
"2039","Evan Fournier",1,1,22,13,0.590909090909091
"2040","Evan Fournier",1,2,27,16,0.592592592592593
"2041","Evan Fournier",1,3,18,11,0.611111111111111
"2042","Evan Fournier",1,4,10,9,0.9
"2043","Evan Turner",1,1,10,3,0.3
"2044","Evan Turner",1,2,13,8,0.615384615384615
"2045","Evan Turner",1,3,21,13,0.619047619047619
"2046","Evan Turner",1,4,19,12,0.631578947368421
"2047","Evan Turner",1,5,6,3,0.5
"2048","Festus Ezeli",1,1,7,2,0.285714285714286
"2049","Festus Ezeli",1,2,6,6,1
"2050","Festus Ezeli",1,3,3,3,1
"2051","Festus Ezeli",1,4,4,1,0.25
"2052","Garrett Temple",1,1,4,1,0.25
"2053","Garrett Temple",1,3,6,5,0.833333333333333
"2054","Garrett Temple",1,4,2,2,1
"2055","Gary Harris",1,1,2,1,0.5
"2056","Gary Harris",1,2,6,1,0.166666666666667
"2057","Gary Harris",1,3,1,1,1
"2058","Gary Harris",1,4,8,5,0.625
"2059","Gary Neal",1,1,3,0,0
"2060","Gary Neal",1,2,10,4,0.4
"2061","Gary Neal",1,3,1,1,1
"2062","Gary Neal",1,4,10,4,0.4
"2063","Gary Neal",1,5,1,1,1
"2064","George Hill",1,1,12,8,0.666666666666667
"2065","George Hill",1,2,7,5,0.714285714285714
"2066","George Hill",1,3,12,9,0.75
"2067","George Hill",1,4,9,8,0.888888888888889
"2068","Gerald Green",1,1,5,3,0.6
"2069","Gerald Green",1,2,16,10,0.625
"2070","Gerald Green",1,3,4,3,0.75
"2071","Gerald Green",1,4,7,2,0.285714285714286
