"","PLAYER_NAME","SHOT_DISTANCE","Type","Shot_Quantity","Made_Quantity"
"1","Aaron Brooks",0,"Driving Finger Roll Layup Shot",1,1
"2","Aaron Brooks",0,"Driving Layup Shot",18,15
"3","Aaron Brooks",0,"Layup Shot",16,4
"4","Aaron Brooks",0,"Running Layup Shot",1,0
"5","Aaron Brooks",0,"Tip Shot",1,0
"6","Aaron Brooks",1,"Driving Finger Roll Layup Shot",2,2
"7","Aaron Brooks",1,"Driving Layup Shot",27,22
"8","Aaron Brooks",1,"Driving Reverse Layup Shot",4,2
"9","Aaron Brooks",1,"Finger Roll Layup Shot",1,1
"10","Aaron Brooks",1,"Floating Jump shot",1,1
"11","Aaron Brooks",1,"Layup Shot",26,8
"12","Aaron Brooks",1,"Putback Layup Shot",1,0
"13","Aaron Brooks",1,"Reverse Layup Shot",3,3
"14","Aaron Brooks",1,"Running Layup Shot",14,6
"15","Aaron Brooks",1,"Running Reverse Layup Shot",6,6
"16","Aaron Brooks",1,"Running Tip Shot",1,0
"17","Aaron Brooks",1,"Tip Shot",1,0
"18","Aaron Brooks",2,"Driving Finger Roll Layup Shot",1,0
"19","Aaron Brooks",2,"Driving Jump shot",1,1
"20","Aaron Brooks",2,"Driving Layup Shot",28,19
"21","Aaron Brooks",2,"Layup Shot",29,10
"22","Aaron Brooks",2,"Reverse Layup Shot",3,2
"23","Aaron Brooks",2,"Running Finger Roll Layup Shot",1,1
"24","Aaron Brooks",2,"Running Jump Shot",1,1
"25","Aaron Brooks",2,"Running Layup Shot",25,7
"26","Aaron Brooks",2,"Running Reverse Layup Shot",5,2
"27","Aaron Brooks",3,"Driving Finger Roll Layup Shot",1,0
"28","Aaron Brooks",3,"Driving Layup Shot",9,5
"29","Aaron Brooks",3,"Driving Reverse Layup Shot",1,0
"30","Aaron Brooks",3,"Jump Shot",9,2
"31","Aaron Brooks",3,"Layup Shot",4,0
"32","Aaron Brooks",3,"Running Jump Shot",3,0
"33","Aaron Brooks",3,"Running Layup Shot",8,2
"34","Aaron Brooks",3,"Running Reverse Layup Shot",1,0
"35","Aaron Brooks",4,"Driving Jump shot",1,0
"36","Aaron Brooks",4,"Driving Layup Shot",3,2
"37","Aaron Brooks",4,"Floating Jump shot",3,0
"38","Aaron Brooks",4,"Jump Bank Shot",2,2
"39","Aaron Brooks",4,"Jump Shot",5,1
"40","Aaron Brooks",4,"Running Bank shot",1,0
"41","Aaron Brooks",4,"Running Jump Shot",4,2
"42","Aaron Brooks",4,"Running Layup Shot",1,0
"43","Aaron Brooks",5,"Driving Hook Shot",1,0
"44","Aaron Brooks",5,"Floating Jump shot",8,2
"45","Aaron Brooks",5,"Hook Shot",1,0
"46","Aaron Brooks",5,"Jump Shot",6,3
"47","Aaron Brooks",5,"Running Jump Shot",4,4
"48","Aaron Brooks",6,"Floating Jump shot",5,2
"49","Aaron Brooks",6,"Jump Shot",7,1
"50","Aaron Brooks",6,"Pullup Jump shot",1,1
"51","Aaron Brooks",6,"Running Bank shot",2,2
"52","Aaron Brooks",6,"Running Hook Shot",1,0
"53","Aaron Brooks",6,"Running Jump Shot",3,3
"54","Aaron Brooks",7,"Floating Jump shot",7,2
"55","Aaron Brooks",7,"Jump Shot",8,2
"56","Aaron Brooks",7,"Running Bank shot",1,1
"57","Aaron Brooks",7,"Running Hook Shot",1,1
"58","Aaron Brooks",7,"Running Jump Shot",3,1
"59","Aaron Brooks",8,"Driving Hook Shot",1,1
"60","Aaron Brooks",8,"Driving Jump shot",2,1
"61","Aaron Brooks",8,"Floating Jump shot",4,2
"62","Aaron Brooks",8,"Jump Bank Shot",1,1
"63","Aaron Brooks",8,"Jump Shot",6,3
"64","Aaron Brooks",8,"Running Bank shot",2,2
"65","Aaron Brooks",8,"Running Hook Shot",1,0
"66","Aaron Brooks",8,"Step Back Jump shot",1,0
"67","Aaron Brooks",9,"Floating Jump shot",3,1
"68","Aaron Brooks",9,"Hook Shot",2,1
"69","Aaron Brooks",9,"Jump Shot",4,0
"70","Aaron Brooks",9,"Running Bank shot",2,2
"71","Aaron Brooks",9,"Running Hook Shot",1,1
"72","Aaron Brooks",9,"Running Jump Shot",2,1
"73","Aaron Brooks",10,"Driving Bank shot",1,1
"74","Aaron Brooks",10,"Fadeaway Jump Shot",3,2
"75","Aaron Brooks",10,"Floating Jump shot",3,2
"76","Aaron Brooks",10,"Hook Shot",1,0
"77","Aaron Brooks",10,"Jump Shot",5,2
"78","Aaron Brooks",10,"Running Bank shot",2,2
"79","Aaron Brooks",10,"Running Jump Shot",4,1
"80","Aaron Brooks",10,"Turnaround Jump Shot",1,0
"81","Aaron Brooks",11,"Fadeaway Jump Shot",1,0
"82","Aaron Brooks",11,"Floating Jump shot",7,3
"83","Aaron Brooks",11,"Jump Shot",4,2
"84","Aaron Brooks",11,"Running Bank shot",2,2
"85","Aaron Brooks",12,"Floating Jump shot",2,1
"86","Aaron Brooks",12,"Jump Shot",8,1
"87","Aaron Brooks",13,"Fadeaway Jump Shot",1,1
"88","Aaron Brooks",13,"Floating Jump shot",3,2
"89","Aaron Brooks",13,"Jump Shot",5,1
"90","Aaron Brooks",13,"Running Bank shot",1,1
"91","Aaron Brooks",14,"Fadeaway Jump Shot",2,0
"92","Aaron Brooks",14,"Jump Shot",4,3
"93","Aaron Brooks",14,"Pullup Jump shot",2,2
"94","Aaron Brooks",15,"Fadeaway Jump Shot",2,1
"95","Aaron Brooks",15,"Floating Jump shot",1,0
"96","Aaron Brooks",15,"Jump Shot",10,2
"97","Aaron Brooks",15,"Pullup Jump shot",1,1
"98","Aaron Brooks",15,"Running Jump Shot",1,0
"99","Aaron Brooks",15,"Step Back Jump shot",2,1
"100","Aaron Brooks",16,"Fadeaway Bank shot",1,0
"101","Aaron Brooks",16,"Fadeaway Jump Shot",1,0
"102","Aaron Brooks",16,"Floating Jump shot",1,0
"103","Aaron Brooks",16,"Jump Shot",9,0
"104","Aaron Brooks",16,"Pullup Jump shot",1,1
"105","Aaron Brooks",16,"Running Jump Shot",1,0
"106","Aaron Brooks",17,"Fadeaway Jump Shot",1,1
"107","Aaron Brooks",17,"Jump Bank Shot",1,0
"108","Aaron Brooks",17,"Jump Shot",7,4
"109","Aaron Brooks",17,"Step Back Jump shot",1,1
"110","Aaron Brooks",18,"Fadeaway Jump Shot",1,1
"111","Aaron Brooks",18,"Floating Jump shot",1,1
"112","Aaron Brooks",18,"Jump Shot",8,2
"113","Aaron Brooks",18,"Pullup Jump shot",3,1
"114","Aaron Brooks",18,"Step Back Jump shot",1,1
"115","Aaron Brooks",19,"Jump Shot",5,0
"116","Aaron Brooks",20,"Jump Shot",6,2
"117","Aaron Brooks",20,"Step Back Jump shot",2,1
"118","Aaron Brooks",21,"Jump Shot",4,1
"119","Aaron Brooks",22,"Fadeaway Jump Shot",1,1
"120","Aaron Brooks",22,"Jump Shot",15,4
"121","Aaron Brooks",23,"Jump Shot",19,5
"122","Aaron Brooks",23,"Pullup Jump shot",1,1
"123","Aaron Brooks",23,"Step Back Jump shot",2,1
"124","Aaron Brooks",23,"Turnaround Jump Shot",1,1
"125","Aaron Brooks",24,"Jump Shot",71,27
"126","Aaron Brooks",24,"Pullup Jump shot",4,2
"127","Aaron Brooks",25,"Jump Bank Shot",1,1
"128","Aaron Brooks",25,"Jump Shot",98,38
"129","Aaron Brooks",25,"Pullup Jump shot",6,3
"130","Aaron Brooks",25,"Running Jump Shot",1,0
"131","Aaron Brooks",26,"Jump Bank Shot",1,0
"132","Aaron Brooks",26,"Jump Shot",54,24
"133","Aaron Brooks",26,"Pullup Jump shot",2,2
"134","Aaron Brooks",26,"Running Jump Shot",1,1
"135","Aaron Brooks",27,"Jump Bank Shot",1,0
"136","Aaron Brooks",27,"Jump Shot",16,6
"137","Aaron Brooks",28,"Jump Shot",8,1
"138","Aaron Brooks",29,"Jump Shot",5,3
"139","Aaron Brooks",29,"Pullup Jump shot",1,1
"140","Aaron Brooks",30,"Jump Shot",2,0
"141","Aaron Brooks",39,"Jump Shot",1,0
"142","Aaron Brooks",40,"Jump Shot",1,0
"143","Aaron Brooks",41,"Jump Shot",2,0
"144","Aaron Brooks",45,"Jump Shot",1,0
"145","Aaron Brooks",46,"Jump Shot",1,0
"146","Aaron Brooks",49,"Jump Shot",1,0
"147","Aaron Gordon",0,"Alley Oop Dunk Shot",6,6
"148","Aaron Gordon",0,"Driving Slam Dunk Shot",1,1
"149","Aaron Gordon",0,"Dunk Shot",11,8
"150","Aaron Gordon",0,"Layup Shot",11,9
"151","Aaron Gordon",0,"Putback Dunk Shot",1,1
"152","Aaron Gordon",0,"Reverse Dunk Shot",1,1
"153","Aaron Gordon",0,"Slam Dunk Shot",5,5
"154","Aaron Gordon",0,"Tip Shot",8,4
"155","Aaron Gordon",1,"Alley Oop Layup shot",3,3
"156","Aaron Gordon",1,"Driving Layup Shot",6,3
"157","Aaron Gordon",1,"Layup Shot",15,6
"158","Aaron Gordon",1,"Running Layup Shot",1,1
"159","Aaron Gordon",1,"Running Slam Dunk Shot",1,0
"160","Aaron Gordon",1,"Tip Shot",4,3
"161","Aaron Gordon",2,"Driving Finger Roll Layup Shot",1,1
"162","Aaron Gordon",2,"Driving Layup Shot",5,3
"163","Aaron Gordon",2,"Finger Roll Layup Shot",1,1
"164","Aaron Gordon",2,"Layup Shot",11,4
"165","Aaron Gordon",2,"Running Layup Shot",1,0
"166","Aaron Gordon",2,"Tip Shot",3,1
"167","Aaron Gordon",3,"Driving Jump shot",3,1
"168","Aaron Gordon",3,"Driving Layup Shot",1,1
"169","Aaron Gordon",3,"Jump Shot",1,0
"170","Aaron Gordon",3,"Layup Shot",1,0
"171","Aaron Gordon",4,"Driving Jump shot",2,0
"172","Aaron Gordon",4,"Jump Bank Shot",1,1
"173","Aaron Gordon",4,"Jump Hook Shot",1,1
"174","Aaron Gordon",4,"Jump Shot",2,2
"175","Aaron Gordon",4,"Running Jump Shot",1,1
"176","Aaron Gordon",5,"Driving Jump shot",1,0
"177","Aaron Gordon",5,"Hook Shot",1,1
"178","Aaron Gordon",5,"Jump Shot",2,1
"179","Aaron Gordon",6,"Fadeaway Jump Shot",1,0
"180","Aaron Gordon",6,"Jump Shot",2,0
"181","Aaron Gordon",6,"Running Bank shot",1,1
"182","Aaron Gordon",6,"Running Jump Shot",1,0
"183","Aaron Gordon",7,"Jump Hook Shot",1,0
"184","Aaron Gordon",7,"Running Hook Shot",1,1
"185","Aaron Gordon",7,"Turnaround Fadeaway shot",1,1
"186","Aaron Gordon",8,"Jump Shot",2,0
"187","Aaron Gordon",8,"Running Jump Shot",1,1
"188","Aaron Gordon",8,"Turnaround Jump Shot",1,0
"189","Aaron Gordon",9,"Fadeaway Jump Shot",1,0
"190","Aaron Gordon",9,"Step Back Jump shot",1,0
"191","Aaron Gordon",10,"Fadeaway Jump Shot",2,0
"192","Aaron Gordon",10,"Hook Shot",2,0
"193","Aaron Gordon",10,"Jump Shot",2,1
"194","Aaron Gordon",10,"Step Back Jump shot",1,1
"195","Aaron Gordon",10,"Turnaround Hook Shot",1,0
"196","Aaron Gordon",11,"Fadeaway Jump Shot",1,0
"197","Aaron Gordon",11,"Jump Shot",4,0
"198","Aaron Gordon",12,"Jump Shot",2,0
"199","Aaron Gordon",14,"Jump Shot",2,0
"200","Aaron Gordon",14,"Pullup Jump shot",1,0
"201","Aaron Gordon",15,"Jump Shot",1,0
"202","Aaron Gordon",15,"Pullup Jump shot",1,0
"203","Aaron Gordon",16,"Jump Shot",1,1
"204","Aaron Gordon",17,"Jump Shot",2,0
"205","Aaron Gordon",18,"Jump Shot",1,1
"206","Aaron Gordon",19,"Jump Bank Shot",1,1
"207","Aaron Gordon",19,"Jump Shot",4,1
"208","Aaron Gordon",20,"Jump Shot",2,0
"209","Aaron Gordon",21,"Jump Shot",1,0
"210","Aaron Gordon",22,"Jump Shot",5,1
"211","Aaron Gordon",23,"Jump Shot",15,7
"212","Aaron Gordon",23,"Step Back Jump shot",1,0
"213","Aaron Gordon",24,"Jump Shot",14,3
"214","Aaron Gordon",25,"Jump Shot",8,1
"215","Aaron Gordon",26,"Jump Shot",4,1
"216","Aaron Gordon",27,"Jump Shot",1,0
"217","Aaron Gordon",56,"Jump Shot",1,0
"218","Adreian Payne",0,"Driving Dunk Shot",2,2
"219","Adreian Payne",0,"Driving Layup Shot",1,0
"220","Adreian Payne",0,"Driving Slam Dunk Shot",2,2
"221","Adreian Payne",0,"Dunk Shot",5,3
"222","Adreian Payne",0,"Layup Shot",3,2
"223","Adreian Payne",0,"Putback Dunk Shot",4,2
"224","Adreian Payne",0,"Putback Slam Dunk Shot",2,1
"225","Adreian Payne",0,"Reverse Dunk Shot",1,1
"226","Adreian Payne",0,"Reverse Layup Shot",1,1
"227","Adreian Payne",0,"Running Layup Shot",1,0
"228","Adreian Payne",0,"Slam Dunk Shot",5,5
"229","Adreian Payne",0,"Tip Shot",1,0
"230","Adreian Payne",1,"Driving Layup Shot",3,2
"231","Adreian Payne",1,"Layup Shot",8,2
"232","Adreian Payne",1,"Reverse Layup Shot",2,1
"233","Adreian Payne",1,"Tip Shot",4,1
"234","Adreian Payne",2,"Driving Layup Shot",3,1
"235","Adreian Payne",2,"Hook Shot",1,1
"236","Adreian Payne",2,"Layup Shot",7,2
"237","Adreian Payne",2,"Running Hook Shot",1,1
"238","Adreian Payne",2,"Running Layup Shot",1,0
"239","Adreian Payne",3,"Driving Hook Shot",1,0
"240","Adreian Payne",3,"Jump Bank Shot",1,1
"241","Adreian Payne",3,"Jump Shot",3,0
"242","Adreian Payne",3,"Layup Shot",2,2
"243","Adreian Payne",3,"Running Hook Shot",1,0
"244","Adreian Payne",3,"Running Layup Shot",1,1
"245","Adreian Payne",3,"Turnaround Jump Shot",1,1
"246","Adreian Payne",4,"Driving Layup Shot",1,1
"247","Adreian Payne",4,"Jump Shot",4,2
"248","Adreian Payne",4,"Running Jump Shot",1,0
"249","Adreian Payne",4,"Running Layup Shot",1,0
"250","Adreian Payne",4,"Turnaround Hook Shot",1,1
"251","Adreian Payne",4,"Turnaround Jump Shot",1,1
"252","Adreian Payne",5,"Floating Jump shot",1,0
"253","Adreian Payne",5,"Jump Hook Shot",3,2
"254","Adreian Payne",5,"Jump Shot",4,1
"255","Adreian Payne",5,"Running Hook Shot",1,1
"256","Adreian Payne",5,"Turnaround Jump Shot",1,1
"257","Adreian Payne",6,"Floating Jump shot",1,0
"258","Adreian Payne",6,"Jump Shot",5,0
"259","Adreian Payne",7,"Hook Shot",2,2
"260","Adreian Payne",7,"Jump Shot",4,0
"261","Adreian Payne",7,"Running Jump Shot",3,1
"262","Adreian Payne",8,"Driving Hook Shot",1,0
"263","Adreian Payne",8,"Jump Shot",1,0
"264","Adreian Payne",8,"Running Hook Shot",1,0
"265","Adreian Payne",8,"Turnaround Jump Shot",2,1
"266","Adreian Payne",9,"Fadeaway Jump Shot",2,1
"267","Adreian Payne",9,"Jump Bank Shot",1,1
"268","Adreian Payne",9,"Jump Hook Shot",1,0
"269","Adreian Payne",9,"Jump Shot",1,0
"270","Adreian Payne",9,"Running Jump Shot",1,1
"271","Adreian Payne",10,"Running Jump Shot",2,1
"272","Adreian Payne",11,"Jump Shot",4,2
"273","Adreian Payne",11,"Turnaround Jump Shot",1,0
"274","Adreian Payne",12,"Jump Shot",3,1
"275","Adreian Payne",12,"Turnaround Jump Shot",2,0
"276","Adreian Payne",13,"Jump Shot",7,4
"277","Adreian Payne",13,"Step Back Jump shot",1,0
"278","Adreian Payne",13,"Turnaround Jump Shot",2,1
"279","Adreian Payne",14,"Jump Shot",3,2
"280","Adreian Payne",14,"Running Jump Shot",1,0
"281","Adreian Payne",15,"Jump Shot",6,0
"282","Adreian Payne",16,"Jump Shot",7,2
"283","Adreian Payne",17,"Jump Shot",9,5
"284","Adreian Payne",18,"Jump Shot",10,6
"285","Adreian Payne",19,"Jump Shot",19,8
"286","Adreian Payne",19,"Pullup Jump shot",1,1
"287","Adreian Payne",20,"Jump Shot",10,4
"288","Adreian Payne",21,"Jump Shot",6,1
"289","Adreian Payne",22,"Jump Shot",5,0
"290","Adreian Payne",24,"Jump Shot",6,1
"291","Adreian Payne",25,"Jump Shot",2,0
"292","Al Horford",0,"Alley Oop Dunk Shot",24,23
"293","Al Horford",0,"Alley Oop Layup shot",4,3
"294","Al Horford",0,"Driving Dunk Shot",5,4
"295","Al Horford",0,"Driving Finger Roll Layup Shot",3,3
"296","Al Horford",0,"Driving Layup Shot",2,2
"297","Al Horford",0,"Driving Reverse Layup Shot",1,0
"298","Al Horford",0,"Driving Slam Dunk Shot",5,4
"299","Al Horford",0,"Dunk Shot",25,24
"300","Al Horford",0,"Hook Shot",1,1
"301","Al Horford",0,"Layup Shot",30,19
"302","Al Horford",0,"Putback Dunk Shot",4,4
"303","Al Horford",0,"Putback Layup Shot",8,8
"304","Al Horford",0,"Putback Slam Dunk Shot",1,1
"305","Al Horford",0,"Reverse Dunk Shot",1,1
"306","Al Horford",0,"Running Dunk Shot",10,10
"307","Al Horford",0,"Running Layup Shot",1,1
"308","Al Horford",0,"Running Slam Dunk Shot",3,3
"309","Al Horford",0,"Slam Dunk Shot",6,6
"310","Al Horford",0,"Tip Shot",4,1
"311","Al Horford",1,"Alley Oop Layup shot",7,7
"312","Al Horford",1,"Driving Layup Shot",9,7
"313","Al Horford",1,"Driving Reverse Layup Shot",5,3
"314","Al Horford",1,"Dunk Shot",1,1
"315","Al Horford",1,"Finger Roll Layup Shot",2,2
"316","Al Horford",1,"Layup Shot",45,35
"317","Al Horford",1,"Putback Layup Shot",2,1
"318","Al Horford",1,"Reverse Layup Shot",2,2
"319","Al Horford",1,"Running Finger Roll Layup Shot",2,1
"320","Al Horford",1,"Running Layup Shot",5,5
"321","Al Horford",1,"Tip Shot",8,4
"322","Al Horford",2,"Alley Oop Layup shot",1,1
"323","Al Horford",2,"Driving Layup Shot",9,3
"324","Al Horford",2,"Jump Hook Shot",1,0
"325","Al Horford",2,"Layup Shot",36,15
"326","Al Horford",2,"Reverse Layup Shot",2,1
"327","Al Horford",2,"Running Layup Shot",2,2
"328","Al Horford",3,"Driving Finger Roll Layup Shot",1,1
"329","Al Horford",3,"Driving Hook Shot",1,1
"330","Al Horford",3,"Driving Jump shot",3,1
"331","Al Horford",3,"Hook Shot",4,3
"332","Al Horford",3,"Jump Hook Shot",2,2
"333","Al Horford",3,"Jump Shot",11,3
"334","Al Horford",3,"Layup Shot",2,2
"335","Al Horford",3,"Running Hook Shot",2,0
"336","Al Horford",3,"Running Jump Shot",1,1
"337","Al Horford",3,"Running Layup Shot",1,1
"338","Al Horford",3,"Turnaround Jump Shot",1,0
"339","Al Horford",4,"Driving Hook Shot",6,5
"340","Al Horford",4,"Driving Jump shot",3,2
"341","Al Horford",4,"Floating Jump shot",2,2
"342","Al Horford",4,"Hook Shot",9,5
"343","Al Horford",4,"Jump Hook Shot",1,0
"344","Al Horford",4,"Jump Shot",7,1
"345","Al Horford",4,"Running Hook Shot",2,2
"346","Al Horford",4,"Running Jump Shot",3,1
"347","Al Horford",4,"Turnaround Jump Shot",4,0
"348","Al Horford",5,"Driving Jump shot",1,0
"349","Al Horford",5,"Fadeaway Jump Shot",2,0
"350","Al Horford",5,"Floating Jump shot",1,1
"351","Al Horford",5,"Hook Shot",14,3
"352","Al Horford",5,"Jump Hook Shot",6,6
"353","Al Horford",5,"Jump Shot",7,2
"354","Al Horford",5,"Running Hook Shot",1,1
"355","Al Horford",5,"Running Jump Shot",2,1
"356","Al Horford",5,"Turnaround Hook Shot",4,3
"357","Al Horford",5,"Turnaround Jump Shot",1,1
"358","Al Horford",6,"Driving Hook Shot",1,0
"359","Al Horford",6,"Driving Jump shot",3,1
"360","Al Horford",6,"Fadeaway Jump Shot",1,0
"361","Al Horford",6,"Floating Jump shot",2,1
"362","Al Horford",6,"Hook Shot",6,3
"363","Al Horford",6,"Jump Bank Shot",1,1
"364","Al Horford",6,"Jump Hook Shot",2,0
"365","Al Horford",6,"Jump Shot",11,2
"366","Al Horford",6,"Running Hook Shot",1,1
"367","Al Horford",6,"Running Jump Shot",1,1
"368","Al Horford",6,"Turnaround Hook Shot",6,2
"369","Al Horford",6,"Turnaround Jump Shot",1,1
"370","Al Horford",7,"Driving Hook Shot",2,0
"371","Al Horford",7,"Driving Jump shot",1,1
"372","Al Horford",7,"Fadeaway Jump Shot",1,1
"373","Al Horford",7,"Floating Jump shot",1,0
"374","Al Horford",7,"Jump Bank Shot",1,0
"375","Al Horford",7,"Jump Hook Shot",4,3
"376","Al Horford",7,"Jump Shot",19,6
"377","Al Horford",7,"Running Hook Shot",1,0
"378","Al Horford",7,"Turnaround Bank Hook Shot",1,0
"379","Al Horford",7,"Turnaround Hook Shot",1,0
"380","Al Horford",7,"Turnaround Jump Shot",1,1
"381","Al Horford",8,"Driving Jump shot",1,0
"382","Al Horford",8,"Hook Shot",2,0
"383","Al Horford",8,"Jump Hook Shot",1,1
"384","Al Horford",8,"Jump Shot",8,1
"385","Al Horford",8,"Turnaround Hook Shot",1,1
"386","Al Horford",8,"Turnaround Jump Shot",3,1
"387","Al Horford",9,"Driving Jump shot",1,1
"388","Al Horford",9,"Fadeaway Jump Shot",1,0
"389","Al Horford",9,"Floating Jump shot",1,0
"390","Al Horford",9,"Jump Bank Shot",1,0
"391","Al Horford",9,"Jump Hook Shot",1,0
"392","Al Horford",9,"Jump Shot",5,1
"393","Al Horford",9,"Pullup Jump shot",1,0
"394","Al Horford",9,"Step Back Jump shot",2,0
"395","Al Horford",9,"Turnaround Jump Shot",2,1
"396","Al Horford",10,"Floating Jump shot",1,1
"397","Al Horford",10,"Hook Shot",1,1
"398","Al Horford",10,"Jump Bank Shot",1,0
"399","Al Horford",10,"Jump Shot",5,1
"400","Al Horford",10,"Running Bank shot",1,0
"401","Al Horford",10,"Running Hook Shot",1,1
"402","Al Horford",10,"Step Back Jump shot",1,0
"403","Al Horford",10,"Turnaround Fadeaway shot",1,0
"404","Al Horford",10,"Turnaround Jump Shot",1,0
"405","Al Horford",11,"Fadeaway Jump Shot",1,1
"406","Al Horford",11,"Floating Jump shot",1,0
"407","Al Horford",11,"Jump Shot",9,3
"408","Al Horford",11,"Pullup Jump shot",1,1
"409","Al Horford",11,"Step Back Jump shot",1,0
"410","Al Horford",11,"Turnaround Fadeaway shot",1,1
"411","Al Horford",12,"Fadeaway Jump Shot",1,1
"412","Al Horford",12,"Jump Bank Shot",1,1
"413","Al Horford",12,"Jump Shot",8,5
"414","Al Horford",12,"Step Back Jump shot",2,1
"415","Al Horford",12,"Turnaround Bank shot",1,1
"416","Al Horford",12,"Turnaround Hook Shot",1,1
"417","Al Horford",12,"Turnaround Jump Shot",4,2
"418","Al Horford",13,"Jump Shot",14,4
"419","Al Horford",13,"Turnaround Fadeaway shot",1,0
"420","Al Horford",13,"Turnaround Jump Shot",1,1
"421","Al Horford",14,"Jump Shot",20,10
"422","Al Horford",14,"Turnaround Fadeaway shot",1,0
"423","Al Horford",15,"Jump Shot",25,12
"424","Al Horford",16,"Jump Shot",41,17
"425","Al Horford",16,"Pullup Jump shot",1,1
"426","Al Horford",16,"Step Back Jump shot",2,2
"427","Al Horford",17,"Jump Shot",54,23
"428","Al Horford",17,"Turnaround Jump Shot",1,0
"429","Al Horford",18,"Jump Shot",76,50
"430","Al Horford",18,"Pullup Jump shot",2,1
"431","Al Horford",19,"Jump Shot",91,41
"432","Al Horford",20,"Jump Shot",47,23
"433","Al Horford",21,"Jump Shot",23,9
"434","Al Horford",22,"Jump Shot",8,4
"435","Al Horford",23,"Jump Shot",22,7
"436","Al Horford",24,"Jump Shot",1,1
"437","Al Horford",25,"Jump Shot",5,0
"438","Al Horford",30,"Turnaround Jump Shot",1,0
"439","Al Horford",37,"Jump Shot",1,0
"440","Al Jefferson",0,"Driving Layup Shot",1,1
"441","Al Jefferson",0,"Dunk Shot",10,10
"442","Al Jefferson",0,"Layup Shot",51,30
"443","Al Jefferson",0,"Putback Dunk Shot",2,2
"444","Al Jefferson",0,"Putback Layup Shot",4,4
"445","Al Jefferson",0,"Reverse Layup Shot",1,1
"446","Al Jefferson",0,"Slam Dunk Shot",3,3
"447","Al Jefferson",0,"Tip Shot",7,3
"448","Al Jefferson",1,"Driving Layup Shot",1,1
"449","Al Jefferson",1,"Layup Shot",104,68
"450","Al Jefferson",1,"Reverse Layup Shot",4,4
"451","Al Jefferson",1,"Tip Shot",6,4
"452","Al Jefferson",2,"Driving Finger Roll Layup Shot",1,1
"453","Al Jefferson",2,"Driving Layup Shot",1,0
"454","Al Jefferson",2,"Layup Shot",81,43
"455","Al Jefferson",2,"Putback Layup Shot",4,3
"456","Al Jefferson",2,"Running Layup Shot",1,1
"457","Al Jefferson",2,"Tip Shot",1,1
"458","Al Jefferson",2,"Turnaround Bank Hook Shot",1,1
"459","Al Jefferson",2,"Turnaround Hook Shot",1,1
"460","Al Jefferson",3,"Finger Roll Layup Shot",1,1
"461","Al Jefferson",3,"Hook Shot",1,0
"462","Al Jefferson",3,"Jump Hook Shot",1,1
"463","Al Jefferson",3,"Jump Shot",28,9
"464","Al Jefferson",3,"Layup Shot",1,1
"465","Al Jefferson",3,"Running Jump Shot",1,1
"466","Al Jefferson",3,"Turnaround Bank shot",1,1
"467","Al Jefferson",3,"Turnaround Jump Shot",1,0
"468","Al Jefferson",4,"Driving Hook Shot",1,0
"469","Al Jefferson",4,"Hook Shot",3,1
"470","Al Jefferson",4,"Jump Hook Shot",2,2
"471","Al Jefferson",4,"Jump Shot",31,14
"472","Al Jefferson",4,"Layup Shot",1,1
"473","Al Jefferson",4,"Turnaround Bank shot",1,1
"474","Al Jefferson",4,"Turnaround Hook Shot",1,1
"475","Al Jefferson",4,"Turnaround Jump Shot",2,0
"476","Al Jefferson",5,"Fadeaway Jump Shot",1,1
"477","Al Jefferson",5,"Floating Jump shot",1,1
"478","Al Jefferson",5,"Hook Shot",11,7
"479","Al Jefferson",5,"Jump Bank Shot",1,1
"480","Al Jefferson",5,"Jump Hook Shot",1,0
"481","Al Jefferson",5,"Jump Shot",32,18
"482","Al Jefferson",5,"Turnaround Fadeaway shot",1,1
"483","Al Jefferson",5,"Turnaround Hook Shot",5,4
"484","Al Jefferson",5,"Turnaround Jump Shot",3,0
"485","Al Jefferson",6,"Driving Jump shot",2,1
"486","Al Jefferson",6,"Fadeaway Jump Shot",1,0
"487","Al Jefferson",6,"Floating Jump shot",2,2
"488","Al Jefferson",6,"Hook Shot",18,5
"489","Al Jefferson",6,"Jump Bank Shot",2,2
"490","Al Jefferson",6,"Jump Hook Shot",4,3
"491","Al Jefferson",6,"Jump Shot",40,8
"492","Al Jefferson",6,"Turnaround Hook Shot",3,0
"493","Al Jefferson",6,"Turnaround Jump Shot",3,2
"494","Al Jefferson",7,"Floating Jump shot",1,1
"495","Al Jefferson",7,"Hook Shot",7,4
"496","Al Jefferson",7,"Jump Hook Shot",2,2
"497","Al Jefferson",7,"Jump Shot",34,12
"498","Al Jefferson",7,"Running Jump Shot",1,0
"499","Al Jefferson",7,"Turnaround Hook Shot",2,1
"500","Al Jefferson",7,"Turnaround Jump Shot",5,2
"501","Al Jefferson",8,"Fadeaway Jump Shot",1,0
"502","Al Jefferson",8,"Hook Shot",6,3
"503","Al Jefferson",8,"Jump Hook Shot",3,2
"504","Al Jefferson",8,"Jump Shot",26,11
"505","Al Jefferson",8,"Turnaround Fadeaway shot",2,2
"506","Al Jefferson",8,"Turnaround Hook Shot",11,6
"507","Al Jefferson",8,"Turnaround Jump Shot",9,5
"508","Al Jefferson",9,"Hook Shot",7,4
"509","Al Jefferson",9,"Jump Hook Shot",3,2
"510","Al Jefferson",9,"Jump Shot",22,8
